Nose_X,Nose_Y,Nose_prob,Neck_X,Neck_Y,Neck_prob,RShoulder_X,RShoulder_Y,RShoulder_prob,RElbow_X,RElbow_Y,RElbow_prob,RWrist_X,RWrist_Y,RWrist_prob,LShoulder_X,LShoulder_Y,LShoulder_prob,LElbow_X,LElbow_Y,LElbow_prob,LWrist_X,LWrist_Y,LWrist_prob,MidHip_X,MidHip_Y,MidHip_prob,RHip_X,RHip_Y,RHip_prob,RKnee_X,RKnee_Y,RKnee_prob,RAnkle_X,RAnkle_Y,RAnkle_prob,LHip_X,LHip_Y,LHip_prob,LKnee_X,LKnee_Y,LKnee_prob,LAnkle_X,LAnkle_Y,LAnkle_prob,REye_X,REye_Y,REye_prob,LEye_X,LEye_Y,LEye_prob,REar_X,REar_Y,REar_prob,LEar_X,LEar_Y,LEar_prob,LBigToe_X,LBigToe_Y,LBigToe_prob,LSmallToe_X,LSmallToe_Y,LSmallToe_prob,LHeel_X,LHeel_Y,LHeel_prob,RBigToe_X,RBigToe_Y,RBigToe_prob,RSmallToe_X,RSmallToe_Y,RSmallToe_prob,RHeel_X,RHeel_Y,RHeel_prob
0,0,0,183.076,118.042,0.86749,206.864,121.787,0.8237,244.432,130.567,0.867848,224.417,98.084,0.860629,155.542,116.807,0.842661,106.803,119.312,0.838017,125.634,94.2836,0.898605,183.077,215.588,0.71757,198.116,214.383,0.6855,204.384,285.657,0.850132,205.62,354.428,0.846442,164.351,215.624,0.709847,163.034,285.634,0.794957,161.822,354.386,0.796288,0,0,0,0,0,0,194.375,91.8095,0.857503,171.814,90.5697,0.816729,150.602,353.201,0.544442,148.083,354.47,0.703269,164.307,363.155,0.82097,204.367,353.204,0.604075,211.872,354.469,0.593963,205.582,363.17,0.836447
0,0,0,183.087,118.068,0.863793,206.87,121.792,0.832622,244.416,134.316,0.913923,225.566,103.055,0.865219,155.558,116.815,0.836824,106.846,123.028,0.831037,126.797,95.5242,0.894345,183.076,215.594,0.717193,198.111,214.389,0.687624,204.386,285.677,0.84194,205.618,354.439,0.845643,164.35,215.628,0.709586,163.034,285.628,0.793831,161.821,354.387,0.795582,0,0,0,0,0,0,194.373,93.0356,0.863405,171.815,91.8207,0.835804,150.6,353.208,0.54347,148.083,354.474,0.70096,164.307,363.156,0.821184,204.359,354.402,0.601215,211.869,355.659,0.588347,205.581,363.184,0.83739
0,0,0,183.106,119.297,0.853902,208.114,121.833,0.824712,245.61,135.561,0.930607,224.427,104.313,0.89661,155.552,116.854,0.829845,108.06,124.324,0.873435,125.632,98.0458,0.846339,183.083,214.401,0.710549,198.121,214.375,0.678468,204.388,286.887,0.835059,205.619,354.437,0.846858,164.36,215.614,0.705889,163.043,284.447,0.799914,161.816,353.207,0.792835,0,0,0,0,0,0,194.381,93.0279,0.863802,170.568,91.8187,0.832513,151.819,353.199,0.532109,148.091,354.465,0.691472,164.292,361.957,0.817333,204.353,354.396,0.605655,211.858,354.476,0.591398,205.581,363.182,0.840316
0,0,0,183.092,119.309,0.851258,208.118,121.81,0.823219,245.587,135.634,0.907731,224.425,105.544,0.898491,154.378,118.066,0.829753,106.847,125.581,0.8751,126.81,101.815,0.855342,183.075,214.398,0.711203,198.113,214.374,0.685136,204.385,286.886,0.830038,205.624,354.442,0.847989,164.349,215.609,0.706785,163.04,285.631,0.794354,161.816,353.205,0.790416,0,0,0,0,0,0,194.379,93.0459,0.865753,169.367,91.8046,0.82353,151.826,353.193,0.530706,148.099,354.46,0.688433,164.292,361.96,0.818287,204.349,353.206,0.603483,211.851,354.472,0.584862,205.589,363.189,0.843251
0,0,0,183.1,118.054,0.868451,206.854,120.557,0.842079,244.362,136.875,0.869959,224.378,105.559,0.892855,155.567,116.843,0.857019,108.07,128.052,0.835733,126.808,103.072,0.875339,183.062,214.403,0.705627,196.905,214.38,0.690184,204.373,285.703,0.83734,205.623,354.425,0.846923,164.35,215.612,0.707216,163.04,285.651,0.792512,161.827,353.212,0.790905,0,0,0,0,0,0,194.384,93.0608,0.855949,170.599,91.7957,0.830015,151.839,353.21,0.525025,149.315,354.475,0.67998,164.306,363.153,0.818802,204.321,353.196,0.60609,211.834,354.454,0.583988,205.595,363.173,0.843518
0,0,0,183.087,118.093,0.851305,206.852,121.814,0.851203,244.332,141.797,0.860143,224.387,108.056,0.847792,155.578,116.859,0.854557,108.073,133.043,0.838937,126.803,104.347,0.881095,183.066,214.39,0.703519,198.085,214.361,0.68482,204.371,285.679,0.84352,205.625,354.419,0.846065,164.356,215.602,0.704251,161.86,285.671,0.785813,161.827,353.214,0.791525,0,0,0,0,0,0,194.398,93.0654,0.879066,170.592,91.776,0.832809,151.834,353.209,0.529653,148.108,354.472,0.684436,164.308,363.153,0.817982,204.329,353.201,0.607895,211.838,354.458,0.587866,205.594,363.166,0.840619
0,0,0,183.077,119.326,0.842272,206.855,123.03,0.852789,243.132,144.304,0.885936,224.374,111.789,0.82376,155.554,118.051,0.855937,108.07,134.317,0.871409,125.636,106.814,0.848918,183.068,215.613,0.704918,196.906,214.4,0.680571,204.374,285.707,0.836047,205.626,354.415,0.846939,164.355,215.645,0.703919,161.857,285.704,0.778092,161.832,353.214,0.791986,0,0,0,0,0,0,194.401,93.0536,0.866638,170.595,91.8028,0.839959,151.829,353.207,0.531433,148.106,354.471,0.687195,164.315,363.155,0.821362,204.349,353.203,0.601255,211.857,354.461,0.588398,205.594,363.166,0.835926
0,0,0,183.063,120.565,0.837514,206.875,123.04,0.854828,244.35,145.552,0.924342,224.396,114.329,0.885312,155.538,119.304,0.845756,108.085,135.578,0.861492,125.642,110.555,0.824194,183.056,214.369,0.704025,196.892,214.335,0.689592,204.37,285.693,0.838737,205.633,354.402,0.841659,164.353,215.586,0.708548,163.037,285.636,0.793973,161.83,353.213,0.791965,0,0,0,0,0,0,195.56,93.0532,0.861507,170.61,91.7782,0.835403,151.827,353.206,0.531677,148.101,354.469,0.689249,164.314,363.153,0.822047,204.359,354.409,0.597827,211.872,354.477,0.590185,205.601,361.969,0.83398
0,0,0,183.058,119.33,0.830256,206.893,121.81,0.820732,243.154,146.804,0.868427,224.387,115.52,0.858368,154.342,119.296,0.842305,109.319,138.066,0.820187,126.867,110.57,0.816518,183.068,214.372,0.70712,198.086,214.336,0.68029,204.371,285.7,0.843492,205.628,354.405,0.842582,164.363,215.59,0.710388,163.039,285.636,0.796308,161.832,353.21,0.793159,0,0,0,0,0,0,194.389,93.0629,0.839738,170.594,92.9992,0.848286,150.602,353.214,0.533029,148.087,354.475,0.693086,164.313,363.154,0.822703,204.352,354.4,0.593868,211.868,354.47,0.587226,205.596,363.157,0.835203
0,0,0,180.602,121.805,0.820329,205.648,123.083,0.853018,243.125,146.858,0.841591,224.372,119.297,0.811417,154.312,119.333,0.832247,111.8,140.586,0.822555,126.835,114.288,0.859321,183.046,214.4,0.696389,196.886,214.373,0.696075,204.366,285.684,0.845657,205.626,354.399,0.834296,164.333,215.613,0.701457,163.051,284.429,0.80496,161.829,353.186,0.789661,0,0,0,0,0,0,194.373,94.2716,0.891233,168.082,91.8181,0.827921,150.587,353.203,0.528857,148.073,354.46,0.696749,164.298,361.941,0.811149,204.388,354.46,0.57923,213.082,355.708,0.590457,205.588,363.16,0.830444
0,0,0,179.358,121.788,0.811268,205.636,123.065,0.853115,243.143,150.58,0.823362,224.381,121.821,0.819519,154.278,119.325,0.821311,113.037,143.037,0.854041,128.079,114.295,0.847597,181.852,215.584,0.692092,196.87,214.394,0.700649,204.363,285.683,0.844646,205.626,354.4,0.834639,164.318,215.608,0.692402,163.048,284.442,0.800834,161.831,353.186,0.789775,0,0,0,0,0,0,194.388,94.2746,0.884434,168.073,93.025,0.837099,150.578,353.2,0.532363,148.067,354.459,0.700908,164.302,361.943,0.811636,204.387,354.46,0.578024,213.081,355.708,0.588615,205.588,363.161,0.83001
0,0,0,183.055,121.821,0.842166,206.894,123.09,0.837311,243.147,154.297,0.869857,224.366,124.3,0.84188,154.345,120.564,0.827889,113.061,144.299,0.881549,126.861,115.59,0.837126,183.047,215.607,0.702797,196.878,215.583,0.698613,204.365,285.707,0.83662,205.631,354.401,0.834736,164.342,215.646,0.702929,163.05,284.437,0.797946,161.828,353.182,0.787746,0,0,0,0,0,0,194.378,94.2657,0.887525,168.107,93.0518,0.839692,151.832,353.191,0.524042,148.102,354.453,0.684222,164.29,361.935,0.806902,204.379,354.456,0.571691,213.079,355.704,0.578399,205.595,363.165,0.83006
0,0,0,181.835,123.016,0.835213,206.848,123.074,0.84493,243.139,154.358,0.876912,224.362,125.612,0.843531,154.32,121.823,0.828047,113.063,145.571,0.889884,129.298,116.847,0.808208,181.866,215.621,0.702793,196.874,215.598,0.701007,204.365,285.71,0.836313,205.631,354.399,0.834538,164.334,215.658,0.699842,163.046,284.441,0.79506,161.828,353.181,0.786403,0,0,0,0,0,0,194.396,94.2604,0.868715,168.108,94.2304,0.853283,151.841,353.199,0.525006,148.107,354.457,0.681611,164.286,361.934,0.801488,204.372,354.455,0.576259,213.073,355.702,0.578993,205.596,363.162,0.828036
0,0,0,181.855,124.278,0.883017,206.865,124.347,0.856816,243.114,155.569,0.869654,224.388,125.628,0.846624,154.315,123.078,0.830449,114.255,146.82,0.865845,129.314,119.339,0.788166,183.051,215.636,0.700979,196.883,215.606,0.695252,204.357,285.683,0.849505,205.624,354.406,0.833277,164.337,216.863,0.697771,163.046,284.453,0.792839,161.833,353.181,0.788222,0,0,0,0,0,0,195.557,94.2736,0.908934,169.325,94.2775,0.87655,151.831,353.194,0.532216,148.104,354.454,0.690855,164.291,361.931,0.803994,204.372,354.455,0.56219,213.078,355.705,0.570077,205.592,363.17,0.827487
0,0,0,181.846,124.26,0.870134,206.858,124.345,0.842888,243.114,155.621,0.846809,225.588,130.578,0.717417,154.312,123.041,0.816236,114.283,150.56,0.839915,128.089,124.285,0.823946,181.865,215.637,0.690178,196.868,215.606,0.69616,204.359,285.696,0.847874,205.624,354.402,0.833618,164.333,216.862,0.690026,163.045,284.447,0.79505,161.834,353.179,0.787647,0,0,0,0,0,0,195.559,94.2674,0.903703,168.126,94.2617,0.874234,151.84,353.195,0.52835,148.11,354.453,0.6857,164.288,361.929,0.801925,204.366,354.452,0.568533,213.072,355.701,0.573697,205.593,363.164,0.827343
0,0,0,183.05,124.267,0.882382,206.851,124.324,0.854518,243.091,155.646,0.832265,225.573,129.306,0.720231,154.357,123.062,0.824459,114.313,153.059,0.85871,129.325,124.344,0.820181,181.862,215.594,0.695871,196.873,214.388,0.700204,204.371,286.933,0.821591,205.625,354.406,0.838133,164.33,215.627,0.695471,163.043,284.434,0.790989,161.822,353.188,0.78691,0,0,0,0,0,0,195.566,94.2687,0.901497,168.124,94.2646,0.870257,151.819,353.203,0.536119,148.094,354.46,0.694112,164.286,361.936,0.800155,204.364,354.429,0.577076,213.073,355.684,0.580875,205.591,363.164,0.828565
0,0,0,181.87,124.278,0.884171,205.661,124.333,0.852183,241.876,156.848,0.794618,224.361,129.332,0.434623,155.544,123.077,0.825302,115.523,154.297,0.889282,129.324,124.346,0.825582,181.866,215.596,0.695239,196.872,214.392,0.699212,204.376,286.938,0.822869,205.621,354.405,0.839819,164.337,215.632,0.696126,163.043,284.447,0.792013,161.823,353.187,0.786783,0,0,0,0,0,0,195.563,94.2594,0.898219,169.324,94.2564,0.868768,151.823,353.205,0.535805,148.097,354.461,0.692777,164.286,361.936,0.799606,204.36,354.432,0.579855,211.882,355.685,0.582073,205.589,363.16,0.829213
0,0,0,183.052,124.252,0.875976,205.637,124.305,0.860055,241.883,158.078,0.768069,258.157,155.58,0.102456,155.594,123.041,0.818116,115.545,154.358,0.904977,130.569,125.554,0.782015,183.057,215.6,0.698777,196.889,214.393,0.691387,204.376,286.944,0.822607,205.628,354.404,0.839965,164.347,215.632,0.698562,163.044,284.441,0.788392,161.829,353.173,0.785669,0,0,0,0,0,0,194.404,94.2839,0.90829,169.333,94.2826,0.873246,150.604,353.206,0.535129,148.093,354.458,0.696193,164.293,361.916,0.796906,204.371,354.423,0.579887,213.074,355.68,0.58486,205.595,363.159,0.827753
0,0,0,183.066,124.26,0.884546,205.638,124.322,0.858597,241.861,160.564,0.777672,224.394,133.031,0.746256,155.61,123.073,0.821987,115.557,155.566,0.899705,130.567,125.618,0.781914,181.865,215.599,0.693528,196.872,214.393,0.69766,204.375,286.945,0.822192,205.629,354.405,0.839771,164.327,215.627,0.697084,163.043,284.441,0.789262,161.828,353.173,0.785613,0,0,0,0,0,0,195.559,94.2799,0.905516,169.336,94.2921,0.873759,150.602,353.203,0.536656,148.091,354.456,0.697923,164.293,361.916,0.796485,204.371,354.423,0.579342,213.074,355.679,0.583952,205.596,363.161,0.828713
0,0,0,181.865,124.262,0.872747,205.651,124.326,0.85343,240.619,160.578,0.76347,224.409,134.355,0.326451,155.555,123.033,0.819394,116.797,155.641,0.838187,130.583,130.551,0.698254,181.861,215.591,0.694332,196.862,214.384,0.699972,204.364,286.931,0.822413,205.623,354.421,0.845018,164.326,215.624,0.696516,161.858,285.66,0.783183,161.84,353.186,0.790711,0,0,0,0,0,0,195.557,94.2864,0.918433,169.342,94.2951,0.876747,150.589,353.198,0.536938,148.082,354.459,0.704191,164.302,361.934,0.807661,204.382,354.425,0.574134,213.095,355.679,0.586775,205.594,363.182,0.837434
0,0,0,181.849,124.256,0.868602,205.659,124.32,0.854855,240.635,163.07,0.803041,224.403,134.348,0.480122,154.364,123.025,0.820569,116.814,158.078,0.801268,133.033,131.798,0.721222,181.86,215.607,0.694143,196.868,215.583,0.699813,204.365,286.948,0.817601,205.623,354.422,0.845541,164.316,215.638,0.694104,161.855,285.656,0.783738,161.838,353.19,0.790756,0,0,0,0,0,0,194.4,94.299,0.919724,169.33,94.2921,0.878775,150.599,353.2,0.532581,148.09,354.461,0.697298,164.297,361.942,0.808116,204.377,354.423,0.575696,213.092,355.678,0.585476,205.594,363.182,0.838477
0,0,0,183.048,124.26,0.876458,205.659,124.337,0.855013,240.612,164.273,0.813752,224.359,135.532,0.488797,155.57,123.023,0.815863,120.556,159.345,0.756197,133.069,133.056,0.720172,181.859,215.623,0.692425,196.861,215.603,0.701186,204.37,288.163,0.81138,205.621,354.423,0.846323,164.32,215.65,0.689649,161.855,285.695,0.778904,161.844,353.193,0.791391,0,0,0,0,0,0,194.385,94.3085,0.923311,169.333,94.293,0.880452,151.826,353.213,0.522035,148.106,354.469,0.683421,164.294,361.948,0.811104,204.385,354.422,0.574795,213.099,355.68,0.587413,205.589,363.182,0.83974
0,0,0,181.846,124.253,0.866895,205.645,124.34,0.846191,240.61,164.314,0.813972,224.376,135.538,0.491055,155.551,121.825,0.822391,121.792,161.838,0.778762,133.06,134.345,0.758924,181.86,215.62,0.691956,196.86,215.6,0.700478,204.37,288.168,0.811409,205.618,354.427,0.846047,164.324,215.648,0.690404,161.851,285.709,0.775285,161.846,353.194,0.791068,0,0,0,0,0,0,194.363,94.3332,0.915672,169.331,94.2843,0.879123,151.831,354.39,0.519493,149.313,354.473,0.678768,164.293,361.95,0.810533,204.392,354.429,0.571018,213.105,355.687,0.587204,205.585,363.188,0.840348
0,0,0,181.836,124.251,0.86222,205.618,124.309,0.855835,239.386,164.327,0.815422,224.342,135.546,0.335759,155.548,123.017,0.829567,121.827,163.046,0.796317,134.27,135.581,0.768131,181.864,215.616,0.685821,196.866,215.593,0.695128,204.374,289.403,0.81601,205.618,354.431,0.845763,164.331,215.645,0.690706,161.86,285.667,0.782369,161.843,353.196,0.790018,0,0,0,0,0,0,194.367,94.3143,0.920466,168.127,94.2806,0.879874,150.591,354.395,0.524654,148.086,354.479,0.688684,164.299,361.957,0.809004,204.396,354.422,0.57091,213.104,355.68,0.585113,205.587,363.192,0.833007
0,0,0,180.586,124.264,0.857328,205.619,124.317,0.850134,238.149,164.369,0.836062,224.327,134.357,0.506375,154.334,123.051,0.83099,123.064,163.09,0.816678,134.276,135.621,0.691878,183.058,215.609,0.694962,196.889,214.4,0.685228,204.375,288.184,0.819239,205.612,354.431,0.84863,164.354,215.64,0.697387,163.038,285.638,0.78805,161.834,353.192,0.784896,0,0,0,0,0,0,194.356,94.3292,0.915075,166.895,94.2654,0.875127,150.591,354.402,0.529222,148.084,354.483,0.684343,164.295,361.954,0.800696,205.578,354.432,0.579572,213.113,355.69,0.600482,205.579,363.183,0.826979
0,0,0,180.599,124.266,0.859847,205.616,124.321,0.855521,238.159,165.544,0.836403,224.332,135.562,0.544934,154.357,123.058,0.838278,124.267,164.286,0.846422,134.27,135.616,0.731355,183.064,215.623,0.6962,196.896,215.596,0.682826,204.376,289.392,0.819327,205.612,354.43,0.849023,164.358,215.652,0.698163,163.039,285.641,0.791744,161.833,353.192,0.785017,0,0,0,0,0,0,194.351,94.3335,0.915859,166.891,94.2684,0.877223,150.593,354.402,0.526632,148.085,354.482,0.682411,164.294,361.952,0.800341,205.579,354.431,0.580071,213.114,355.689,0.60145,205.578,363.182,0.82693
0,0,0,180.574,124.279,0.860632,205.617,124.328,0.84938,238.121,165.565,0.845132,224.312,135.579,0.50198,154.328,123.064,0.841942,124.266,164.327,0.850743,133.037,136.85,0.676255,183.062,215.607,0.692393,196.896,214.393,0.680551,204.376,289.389,0.82012,205.612,354.429,0.848527,164.355,215.638,0.698249,161.861,285.647,0.788775,161.83,353.186,0.785796,0,0,0,0,0,0,194.35,94.3358,0.913135,166.888,94.2678,0.876774,150.59,354.407,0.53078,148.085,354.483,0.685469,164.292,361.935,0.797858,205.578,354.432,0.581411,213.113,355.69,0.602902,205.578,363.178,0.827416
0,0,0,179.373,124.281,0.863056,205.595,124.327,0.85933,236.919,165.573,0.850001,224.381,141.835,0.220338,154.35,123.062,0.843423,124.283,164.345,0.863875,133.037,136.869,0.709243,183.052,215.6,0.68993,196.894,214.39,0.684125,204.378,289.411,0.814645,205.611,354.43,0.847737,164.346,215.625,0.694592,161.858,285.67,0.776448,161.831,353.197,0.790045,0,0,0,0,0,0,194.339,95.5031,0.909345,168.085,94.2879,0.887008,150.581,354.415,0.540783,148.081,355.655,0.692407,164.298,361.947,0.801172,204.388,354.439,0.595419,213.095,355.696,0.604896,205.579,363.174,0.834191
0,0,0,179.351,124.278,0.863808,205.576,124.297,0.868424,236.857,165.587,0.86623,224.383,144.349,0.196704,154.324,123.074,0.84138,124.303,164.354,0.874855,133.067,136.844,0.719074,183.049,215.617,0.678851,196.895,215.585,0.680709,204.377,289.413,0.813664,205.613,354.421,0.846559,164.338,215.642,0.683811,161.859,285.671,0.776183,161.829,354.386,0.794563,0,0,0,0,0,0,194.328,95.5057,0.902515,168.079,94.2896,0.889099,149.348,354.405,0.5553,146.868,355.651,0.708341,164.309,363.157,0.815101,204.365,354.446,0.602152,213.082,355.701,0.605773,205.584,363.157,0.839898
0,0,0,179.369,124.278,0.863437,205.592,124.305,0.872429,235.7,165.635,0.844811,224.353,146.831,0.227541,154.331,123.063,0.840587,124.316,164.349,0.871677,134.257,136.841,0.701261,183.062,215.608,0.684812,198.089,214.393,0.676751,204.378,289.425,0.813596,205.614,354.423,0.846719,164.351,215.634,0.690423,161.858,285.67,0.776333,161.83,354.385,0.794247,0,0,0,0,0,0,194.323,95.5147,0.899036,168.084,94.294,0.891356,149.349,354.405,0.556538,146.867,354.489,0.709175,164.31,363.155,0.814475,204.364,354.444,0.603558,213.082,355.699,0.606071,205.585,363.158,0.839402
0,0,0,179.361,124.277,0.862906,205.588,124.317,0.863692,235.689,166.844,0.83904,223.1,138.092,0.531503,154.331,123.062,0.848158,124.341,164.367,0.874007,133.061,136.861,0.699284,183.064,215.613,0.690273,196.905,214.397,0.680143,204.379,290.656,0.819718,205.612,354.428,0.846269,164.357,215.64,0.694152,163.033,285.665,0.780302,161.823,354.388,0.792816,0,0,0,0,0,0,194.316,95.5274,0.891847,168.109,94.2904,0.887776,149.356,354.407,0.54361,146.871,355.651,0.697618,164.306,363.159,0.810744,204.367,354.45,0.602,213.085,355.704,0.605988,205.584,363.165,0.838794
0,0,0,180.582,124.276,0.861914,205.598,124.325,0.865148,235.671,166.874,0.844967,223.104,138.083,0.571956,154.345,123.051,0.849879,124.337,164.38,0.877805,133.052,138.077,0.673101,183.065,215.606,0.688303,196.903,214.394,0.681244,204.379,290.645,0.81754,205.61,354.419,0.850211,164.354,215.629,0.693849,163.044,285.63,0.787437,161.824,354.388,0.795278,0,0,0,0,0,0,194.333,95.5043,0.90457,168.107,94.2917,0.889029,149.344,354.401,0.551406,146.86,354.486,0.711454,164.314,363.158,0.814246,204.367,354.444,0.613818,213.078,355.694,0.616051,205.579,361.966,0.843375
0,0,0,179.373,124.286,0.864407,205.595,124.331,0.864315,235.65,166.89,0.846842,224.316,140.555,0.580418,154.326,123.063,0.857653,125.514,164.374,0.86098,131.831,143.06,0.520632,183.064,215.588,0.689376,198.087,214.379,0.682656,204.376,289.409,0.813411,205.612,354.418,0.849882,164.352,215.614,0.692585,163.043,285.623,0.783805,161.823,354.39,0.794604,0,0,0,0,0,0,194.337,95.515,0.901319,168.113,94.2962,0.885636,149.345,354.41,0.553568,146.863,355.655,0.709354,164.316,363.159,0.814942,204.37,354.437,0.607953,213.079,355.689,0.611989,205.58,361.969,0.845589
0,0,0,179.365,124.286,0.865028,205.587,124.328,0.866023,235.651,168.08,0.845939,224.326,140.563,0.617117,154.322,123.063,0.857465,125.526,164.364,0.857343,131.837,143.076,0.450762,183.054,215.587,0.685448,196.899,214.381,0.689249,204.374,289.396,0.811233,205.613,354.41,0.847965,164.344,215.608,0.690952,163.041,285.622,0.783788,161.825,354.394,0.794804,0,0,0,0,0,0,194.334,95.514,0.902707,168.11,94.298,0.88742,149.329,354.408,0.557682,146.85,355.655,0.716339,164.32,363.164,0.818157,204.378,354.44,0.602444,213.081,355.688,0.611134,205.581,361.965,0.845121
0,0,0,179.369,124.283,0.863078,205.59,124.32,0.865521,235.654,168.083,0.840969,223.115,141.842,0.530336,154.325,123.062,0.858209,125.548,164.35,0.848304,131.842,143.093,0.458647,183.055,215.626,0.683318,196.903,215.596,0.681672,204.374,289.4,0.808565,205.613,354.41,0.847891,164.34,215.648,0.68853,163.04,285.645,0.784849,161.83,354.394,0.794808,0,0,0,0,0,0,194.335,95.515,0.902664,168.11,94.3017,0.886692,149.326,354.411,0.558044,146.851,355.658,0.715323,164.329,363.166,0.818515,204.372,354.439,0.604574,213.077,355.689,0.607414,205.586,361.966,0.841805
0,0,0,179.369,124.285,0.862692,205.587,124.325,0.866551,235.677,166.89,0.836046,223.103,140.586,0.524456,154.325,123.061,0.858751,125.548,164.358,0.845297,130.588,144.352,0.406152,183.056,215.627,0.684366,196.904,215.596,0.681542,204.374,289.392,0.810501,205.614,354.412,0.847322,164.341,215.647,0.688388,163.038,285.675,0.777623,161.826,354.395,0.793846,0,0,0,0,0,0,194.344,95.5245,0.911723,168.114,94.2996,0.883581,148.103,354.408,0.569436,146.831,355.658,0.727171,164.329,363.168,0.818917,204.373,354.441,0.603596,213.076,355.693,0.60543,205.585,361.969,0.840194
0,0,0,179.361,124.29,0.864352,205.591,124.317,0.865253,235.69,168.082,0.824512,223.107,141.83,0.461134,154.317,123.066,0.858799,125.54,164.353,0.849564,131.805,144.322,0.412766,183.047,215.614,0.678947,196.902,215.585,0.68096,204.375,290.645,0.81852,205.608,354.429,0.851668,164.326,215.633,0.683936,161.853,286.911,0.750506,161.836,354.407,0.795434,0,0,0,0,0,0,194.363,95.5464,0.910015,168.121,94.3284,0.885377,148.117,353.215,0.566846,146.84,354.484,0.72699,164.331,363.187,0.826731,204.384,354.461,0.583729,213.095,355.709,0.60451,205.579,363.174,0.848503
0,0,0,179.364,124.288,0.862842,205.593,124.322,0.860516,235.703,168.075,0.817714,223.123,139.31,0.523667,154.323,123.061,0.851577,124.365,164.351,0.861649,133.064,140.571,0.498383,183.052,215.626,0.681999,196.907,215.595,0.680052,204.378,290.67,0.821357,205.61,354.433,0.851321,164.333,215.646,0.688042,161.852,286.924,0.750517,161.839,354.407,0.795616,0,0,0,0,0,0,194.36,95.5542,0.911104,168.12,94.3323,0.887587,149.317,353.207,0.56604,146.841,354.48,0.727793,164.332,363.188,0.827631,204.381,354.462,0.586145,213.093,355.71,0.603462,205.582,363.178,0.847594
0,0,0,179.359,124.283,0.862157,205.59,124.308,0.859719,235.679,166.844,0.84216,224.346,138.06,0.611634,154.316,123.064,0.847733,124.351,164.323,0.85683,133.069,139.321,0.558618,183.051,215.624,0.680216,196.906,215.594,0.680982,204.381,290.671,0.823194,205.61,354.425,0.847878,164.331,215.643,0.686619,161.851,286.906,0.753576,161.837,354.404,0.795755,0,0,0,0,0,0,194.354,95.5626,0.911304,168.122,94.3496,0.888511,148.118,353.21,0.565122,146.84,354.48,0.728364,164.331,363.185,0.826072,204.369,354.458,0.591247,213.083,355.707,0.602625,205.58,363.168,0.840917
0,0,0,180.593,124.274,0.861303,205.606,124.302,0.866223,235.691,165.65,0.835339,224.344,140.561,0.371215,154.33,123.052,0.840901,124.339,164.295,0.846867,133.071,138.082,0.625283,183.074,215.606,0.699126,198.1,214.387,0.67976,204.366,286.946,0.830776,205.61,354.41,0.84048,164.357,215.639,0.698296,163.037,285.688,0.771128,161.845,354.393,0.800091,0,0,0,0,0,0,194.372,95.5405,0.914914,169.322,94.3513,0.881624,149.33,353.168,0.564183,146.853,354.449,0.731792,164.331,363.168,0.829218,204.352,354.467,0.591947,211.88,355.71,0.597604,205.581,361.969,0.841842
0,0,0,180.606,124.28,0.863207,205.613,124.319,0.862268,236.886,165.614,0.839517,224.339,136.819,0.434918,154.335,123.064,0.837656,124.301,164.275,0.859047,134.298,135.624,0.681741,183.074,215.598,0.697275,198.098,214.384,0.67857,204.365,286.944,0.831033,205.61,354.415,0.841967,164.36,215.628,0.697235,163.039,285.678,0.774626,161.847,354.394,0.801062,0,0,0,0,0,0,194.367,95.5435,0.910508,169.323,94.3569,0.880063,149.323,353.164,0.56796,146.848,354.448,0.736925,164.335,363.17,0.83065,204.355,354.461,0.594869,211.882,355.707,0.599514,205.578,363.161,0.841987
0,0,0,181.829,124.279,0.868595,205.631,124.31,0.855145,238.108,165.605,0.829569,224.363,135.563,0.698323,154.36,123.067,0.837086,123.088,163.089,0.82929,134.307,135.627,0.639009,183.067,215.602,0.699813,198.087,214.386,0.685793,204.369,286.95,0.830279,205.611,354.404,0.840962,164.354,215.633,0.699498,163.039,285.665,0.778322,161.85,354.388,0.799033,0,0,0,0,0,0,194.381,95.5154,0.918876,169.329,94.3219,0.877566,149.335,353.177,0.568848,146.86,354.454,0.733581,164.335,363.16,0.825735,204.389,354.464,0.586888,213.093,355.702,0.60645,205.577,361.965,0.834625
0,0,0,181.854,124.264,0.868602,205.628,124.303,0.85514,238.15,165.587,0.821328,224.367,135.538,0.714044,155.555,123.057,0.817922,124.269,160.592,0.817335,134.271,134.317,0.759362,183.061,215.606,0.69607,196.906,214.392,0.68627,204.369,288.136,0.829522,205.61,354.409,0.843139,164.346,215.633,0.698832,163.037,285.669,0.776953,161.849,354.389,0.798963,0,0,0,0,0,0,194.385,95.5171,0.914327,169.335,94.3295,0.879148,149.328,353.181,0.56914,146.855,354.457,0.73419,164.335,363.162,0.826344,204.393,354.461,0.587447,213.097,355.7,0.606999,205.574,363.156,0.833908
